2025-05-31 18:12:50,485 [INFO] [SERVER] Offering temperature service...
2025-05-31 18:12:51,490 [INFO] [SERVER] Sent: Timestamp=1, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:00:56,095 [INFO] [SERVER] Sent: Timestamp=16202, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:00:57,113 [INFO] [SERVER] Sent: Timestamp=16203, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:00:58,129 [INFO] [SERVER] Sent: Timestamp=16204, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:00:59,135 [INFO] [SERVER] Sent: Timestamp=16205, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:00,143 [INFO] [SERVER] Sent: Timestamp=16206, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:01,145 [INFO] [SERVER] Sent: Timestamp=16207, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:02,148 [INFO] [SERVER] Sent: Timestamp=16208, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:03,151 [INFO] [SERVER] Sent: Timestamp=16209, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:04,157 [INFO] [SERVER] Sent: Timestamp=16210, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:05,168 [INFO] [SERVER] Sent: Timestamp=16211, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:06,170 [INFO] [SERVER] Sent: Timestamp=16212, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:07,178 [INFO] [SERVER] Sent: Timestamp=16213, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:08,184 [INFO] [SERVER] Sent: Timestamp=16214, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:09,187 [INFO] [SERVER] Sent: Timestamp=16215, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:10,192 [INFO] [SERVER] Sent: Timestamp=16216, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:11,194 [INFO] [SERVER] Sent: Timestamp=16217, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:12,198 [INFO] [SERVER] Sent: Timestamp=16218, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:13,200 [INFO] [SERVER] Sent: Timestamp=16219, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:14,202 [INFO] [SERVER] Sent: Timestamp=16220, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:15,207 [INFO] [SERVER] Sent: Timestamp=16221, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:16,223 [INFO] [SERVER] Sent: Timestamp=16222, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:17,226 [INFO] [SERVER] Sent: Timestamp=16223, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:18,232 [INFO] [SERVER] Sent: Timestamp=16224, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:19,237 [INFO] [SERVER] Sent: Timestamp=16225, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:20,254 [INFO] [SERVER] Sent: Timestamp=16226, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:21,271 [INFO] [SERVER] Sent: Timestamp=16227, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:22,276 [INFO] [SERVER] Sent: Timestamp=16228, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:23,284 [INFO] [SERVER] Sent: Timestamp=16229, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:24,288 [INFO] [SERVER] Sent: Timestamp=16230, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:25,305 [INFO] [SERVER] Sent: Timestamp=16231, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:26,308 [INFO] [SERVER] Sent: Timestamp=16232, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:27,312 [INFO] [SERVER] Sent: Timestamp=16233, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:28,317 [INFO] [SERVER] Sent: Timestamp=16234, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:29,333 [INFO] [SERVER] Sent: Timestamp=16235, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:30,350 [INFO] [SERVER] Sent: Timestamp=16236, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:31,354 [INFO] [SERVER] Sent: Timestamp=16237, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:32,359 [INFO] [SERVER] Sent: Timestamp=16238, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:33,364 [INFO] [SERVER] Sent: Timestamp=16239, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:34,366 [INFO] [SERVER] Sent: Timestamp=16240, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:35,370 [INFO] [SERVER] Sent: Timestamp=16241, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:36,372 [INFO] [SERVER] Sent: Timestamp=16242, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:37,376 [INFO] [SERVER] Sent: Timestamp=16243, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:38,383 [INFO] [SERVER] Sent: Timestamp=16244, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:39,390 [INFO] [SERVER] Sent: Timestamp=16245, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:40,396 [INFO] [SERVER] Sent: Timestamp=16246, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:41,401 [INFO] [SERVER] Sent: Timestamp=16247, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:42,417 [INFO] [SERVER] Sent: Timestamp=16248, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:43,435 [INFO] [SERVER] Sent: Timestamp=16249, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:44,452 [INFO] [SERVER] Sent: Timestamp=16250, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:45,456 [INFO] [SERVER] Sent: Timestamp=16251, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:46,461 [INFO] [SERVER] Sent: Timestamp=16252, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:47,467 [INFO] [SERVER] Sent: Timestamp=16253, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:48,474 [INFO] [SERVER] Sent: Timestamp=16254, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:49,482 [INFO] [SERVER] Sent: Timestamp=16255, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:50,499 [INFO] [SERVER] Sent: Timestamp=16256, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:51,502 [INFO] [SERVER] Sent: Timestamp=16257, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:52,509 [INFO] [SERVER] Sent: Timestamp=16258, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:53,516 [INFO] [SERVER] Sent: Timestamp=16259, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:54,521 [INFO] [SERVER] Sent: Timestamp=16260, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:55,526 [INFO] [SERVER] Sent: Timestamp=16261, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:56,529 [INFO] [SERVER] Sent: Timestamp=16262, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:57,530 [INFO] [SERVER] Sent: Timestamp=16263, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:58,536 [INFO] [SERVER] Sent: Timestamp=16264, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:01:59,542 [INFO] [SERVER] Sent: Timestamp=16265, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:00,545 [INFO] [SERVER] Sent: Timestamp=16266, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:01,550 [INFO] [SERVER] Sent: Timestamp=16267, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:02,555 [INFO] [SERVER] Sent: Timestamp=16268, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:03,559 [INFO] [SERVER] Sent: Timestamp=16269, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:04,576 [INFO] [SERVER] Sent: Timestamp=16270, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:05,578 [INFO] [SERVER] Sent: Timestamp=16271, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:06,581 [INFO] [SERVER] Sent: Timestamp=16272, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:07,584 [INFO] [SERVER] Sent: Timestamp=16273, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:08,593 [INFO] [SERVER] Sent: Timestamp=16274, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:09,594 [INFO] [SERVER] Sent: Timestamp=16275, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:10,599 [INFO] [SERVER] Sent: Timestamp=16276, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:11,600 [INFO] [SERVER] Sent: Timestamp=16277, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:12,605 [INFO] [SERVER] Sent: Timestamp=16278, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:13,610 [INFO] [SERVER] Sent: Timestamp=16279, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:14,613 [INFO] [SERVER] Sent: Timestamp=16280, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:15,616 [INFO] [SERVER] Sent: Timestamp=16281, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:16,632 [INFO] [SERVER] Sent: Timestamp=16282, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:17,636 [INFO] [SERVER] Sent: Timestamp=16283, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:18,641 [INFO] [SERVER] Sent: Timestamp=16284, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:19,644 [INFO] [SERVER] Sent: Timestamp=16285, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:20,662 [INFO] [SERVER] Sent: Timestamp=16286, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:21,682 [INFO] [SERVER] Sent: Timestamp=16287, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:22,684 [INFO] [SERVER] Sent: Timestamp=16288, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:23,686 [INFO] [SERVER] Sent: Timestamp=16289, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:24,691 [INFO] [SERVER] Sent: Timestamp=16290, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:25,695 [INFO] [SERVER] Sent: Timestamp=16291, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:26,700 [INFO] [SERVER] Sent: Timestamp=16292, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:27,705 [INFO] [SERVER] Sent: Timestamp=16293, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:28,722 [INFO] [SERVER] Sent: Timestamp=16294, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:29,738 [INFO] [SERVER] Sent: Timestamp=16295, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:30,742 [INFO] [SERVER] Sent: Timestamp=16296, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:31,746 [INFO] [SERVER] Sent: Timestamp=16297, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:32,754 [INFO] [SERVER] Sent: Timestamp=16298, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:33,770 [INFO] [SERVER] Sent: Timestamp=16299, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:34,775 [INFO] [SERVER] Sent: Timestamp=16300, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:35,777 [INFO] [SERVER] Sent: Timestamp=16301, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:36,780 [INFO] [SERVER] Sent: Timestamp=16302, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:37,786 [INFO] [SERVER] Sent: Timestamp=16303, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:38,787 [INFO] [SERVER] Sent: Timestamp=16304, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:39,790 [INFO] [SERVER] Sent: Timestamp=16305, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:40,793 [INFO] [SERVER] Sent: Timestamp=16306, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:41,810 [INFO] [SERVER] Sent: Timestamp=16307, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:42,812 [INFO] [SERVER] Sent: Timestamp=16308, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:43,818 [INFO] [SERVER] Sent: Timestamp=16309, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:44,827 [INFO] [SERVER] Sent: Timestamp=16310, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:45,830 [INFO] [SERVER] Sent: Timestamp=16311, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:46,848 [INFO] [SERVER] Sent: Timestamp=16312, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:47,865 [INFO] [SERVER] Sent: Timestamp=16313, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:48,874 [INFO] [SERVER] Sent: Timestamp=16314, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:49,882 [INFO] [SERVER] Sent: Timestamp=16315, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:50,886 [INFO] [SERVER] Sent: Timestamp=16316, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:51,903 [INFO] [SERVER] Sent: Timestamp=16317, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:52,912 [INFO] [SERVER] Sent: Timestamp=16318, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:53,930 [INFO] [SERVER] Sent: Timestamp=16319, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:54,938 [INFO] [SERVER] Sent: Timestamp=16320, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:55,941 [INFO] [SERVER] Sent: Timestamp=16321, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:56,943 [INFO] [SERVER] Sent: Timestamp=16322, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:57,946 [INFO] [SERVER] Sent: Timestamp=16323, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:58,951 [INFO] [SERVER] Sent: Timestamp=16324, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:02:59,968 [INFO] [SERVER] Sent: Timestamp=16325, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:00,972 [INFO] [SERVER] Sent: Timestamp=16326, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:01,976 [INFO] [SERVER] Sent: Timestamp=16327, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:02,978 [INFO] [SERVER] Sent: Timestamp=16328, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:03,987 [INFO] [SERVER] Sent: Timestamp=16329, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:04,992 [INFO] [SERVER] Sent: Timestamp=16330, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:05,995 [INFO] [SERVER] Sent: Timestamp=16331, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:06,997 [INFO] [SERVER] Sent: Timestamp=16332, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:08,012 [INFO] [SERVER] Sent: Timestamp=16333, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:09,013 [INFO] [SERVER] Sent: Timestamp=16334, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:10,029 [INFO] [SERVER] Sent: Timestamp=16335, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:11,032 [INFO] [SERVER] Sent: Timestamp=16336, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:12,037 [INFO] [SERVER] Sent: Timestamp=16337, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:13,042 [INFO] [SERVER] Sent: Timestamp=16338, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:14,048 [INFO] [SERVER] Sent: Timestamp=16339, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:15,061 [INFO] [SERVER] Sent: Timestamp=16340, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:16,066 [INFO] [SERVER] Sent: Timestamp=16341, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:17,069 [INFO] [SERVER] Sent: Timestamp=16342, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:18,075 [INFO] [SERVER] Sent: Timestamp=16343, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:19,082 [INFO] [SERVER] Sent: Timestamp=16344, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:20,084 [INFO] [SERVER] Sent: Timestamp=16345, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:21,086 [INFO] [SERVER] Sent: Timestamp=16346, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:22,091 [INFO] [SERVER] Sent: Timestamp=16347, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:23,097 [INFO] [SERVER] Sent: Timestamp=16348, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:24,114 [INFO] [SERVER] Sent: Timestamp=16349, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:25,116 [INFO] [SERVER] Sent: Timestamp=16350, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:26,134 [INFO] [SERVER] Sent: Timestamp=16351, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:27,143 [INFO] [SERVER] Sent: Timestamp=16352, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:28,158 [INFO] [SERVER] Sent: Timestamp=16353, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:29,161 [INFO] [SERVER] Sent: Timestamp=16354, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:30,165 [INFO] [SERVER] Sent: Timestamp=16355, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:31,170 [INFO] [SERVER] Sent: Timestamp=16356, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:32,177 [INFO] [SERVER] Sent: Timestamp=16357, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:33,183 [INFO] [SERVER] Sent: Timestamp=16358, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:34,190 [INFO] [SERVER] Sent: Timestamp=16359, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:35,192 [INFO] [SERVER] Sent: Timestamp=16360, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:36,195 [INFO] [SERVER] Sent: Timestamp=16361, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:37,203 [INFO] [SERVER] Sent: Timestamp=16362, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:38,210 [INFO] [SERVER] Sent: Timestamp=16363, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:39,213 [INFO] [SERVER] Sent: Timestamp=16364, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:40,216 [INFO] [SERVER] Sent: Timestamp=16365, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:41,218 [INFO] [SERVER] Sent: Timestamp=16366, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:42,223 [INFO] [SERVER] Sent: Timestamp=16367, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:43,229 [INFO] [SERVER] Sent: Timestamp=16368, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:44,246 [INFO] [SERVER] Sent: Timestamp=16369, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:45,264 [INFO] [SERVER] Sent: Timestamp=16370, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:46,268 [INFO] [SERVER] Sent: Timestamp=16371, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:47,272 [INFO] [SERVER] Sent: Timestamp=16372, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:48,276 [INFO] [SERVER] Sent: Timestamp=16373, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:49,281 [INFO] [SERVER] Sent: Timestamp=16374, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:50,283 [INFO] [SERVER] Sent: Timestamp=16375, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:51,288 [INFO] [SERVER] Sent: Timestamp=16376, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:52,291 [INFO] [SERVER] Sent: Timestamp=16377, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:53,295 [INFO] [SERVER] Sent: Timestamp=16378, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:54,301 [INFO] [SERVER] Sent: Timestamp=16379, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:55,304 [INFO] [SERVER] Sent: Timestamp=16380, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:56,306 [INFO] [SERVER] Sent: Timestamp=16381, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:57,315 [INFO] [SERVER] Sent: Timestamp=16382, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:58,317 [INFO] [SERVER] Sent: Timestamp=16383, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:03:59,324 [INFO] [SERVER] Sent: Timestamp=16384, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:00,330 [INFO] [SERVER] Sent: Timestamp=16385, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:01,331 [INFO] [SERVER] Sent: Timestamp=16386, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:02,336 [INFO] [SERVER] Sent: Timestamp=16387, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:03,341 [INFO] [SERVER] Sent: Timestamp=16388, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:04,344 [INFO] [SERVER] Sent: Timestamp=16389, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:05,355 [INFO] [SERVER] Sent: Timestamp=16390, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:06,361 [INFO] [SERVER] Sent: Timestamp=16391, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:07,365 [INFO] [SERVER] Sent: Timestamp=16392, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:08,370 [INFO] [SERVER] Sent: Timestamp=16393, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:09,376 [INFO] [SERVER] Sent: Timestamp=16394, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:10,380 [INFO] [SERVER] Sent: Timestamp=16395, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:11,391 [INFO] [SERVER] Sent: Timestamp=16396, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:12,407 [INFO] [SERVER] Sent: Timestamp=16397, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:13,409 [INFO] [SERVER] Sent: Timestamp=16398, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:14,426 [INFO] [SERVER] Sent: Timestamp=16399, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:15,434 [INFO] [SERVER] Sent: Timestamp=16400, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:16,437 [INFO] [SERVER] Sent: Timestamp=16401, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:17,440 [INFO] [SERVER] Sent: Timestamp=16402, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:18,444 [INFO] [SERVER] Sent: Timestamp=16403, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:19,450 [INFO] [SERVER] Sent: Timestamp=16404, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:20,457 [INFO] [SERVER] Sent: Timestamp=16405, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:21,461 [INFO] [SERVER] Sent: Timestamp=16406, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:22,463 [INFO] [SERVER] Sent: Timestamp=16407, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:23,468 [INFO] [SERVER] Sent: Timestamp=16408, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:24,471 [INFO] [SERVER] Sent: Timestamp=16409, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:25,473 [INFO] [SERVER] Sent: Timestamp=16410, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:26,478 [INFO] [SERVER] Sent: Timestamp=16411, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:27,481 [INFO] [SERVER] Sent: Timestamp=16412, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:28,483 [INFO] [SERVER] Sent: Timestamp=16413, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 19:04:29,489 [INFO] [SERVER] Sent: Timestamp=16414, Measurements=[20.0, 21.0, 22.0, 23.0]
